SaleID,Date,ProductID,CustomerID,EmployeeID,BranchID,Qty,UnitPrice,Discount,PaymentMethod,DeliveryType,Rating
15342,2/4/2023,368,9200,2,5,5,431,1,Visa,Express,4.3
15343,4/11/2024,487,6849,59,17,5,703,23,Mada,Standard,4
15344,2/27/2023,232,1662,148,8,5,600,27,Mada,Express,3.2
15345,7/21/2023,374,5364,41,13,4,554,10,Visa,Standard,4.5
15346,8/20/2023,164,1958,249,1,4,346,19,Apple Pay,Same Day,4.8
15347,4/14/2023,365,5629,97,18,3,508,23,Apple Pay,Same Day,4.4
15348,7/11/2024,140,1275,194,18,2,340,26,Mada,Express,4
15349,9/11/2024,108,4334,28,14,4,434,6,Apple Pay,Standard,3.8
15350,11/14/2024,370,7806,141,20,1,492,29,Mada,Express,4.4
15351,1/12/2023,138,5588,51,5,2,678,26,Visa,Standard,3.1
15352,6/21/2024,38,983,237,15,2,444,27,Cash On Delivery,Express,2.8
15353,8/7/2024,293,875,169,13,2,316,16,Apple Pay,Standard,4.1
15354,1/4/2025,305,3143,59,19,3,307,23,Visa,Express,3.4
15355,12/13/2023,40,4784,93,2,3,578,24,Mada,Express,2.9
15356,9/3/2024,42,3157,209,17,4,668,13,Apple Pay,Same Day,5
15357,2/12/2024,71,8251,79,14,4,358,20,Apple Pay,Express,2.8
15358,4/16/2025,309,1700,68,8,4,405,1,Cash On Delivery,Express,4
15359,8/29/2023,164,7699,239,7,5,346,19,Visa,Standard,3.9
15360,9/24/2023,110,4366,129,10,5,166,15,Visa,Express,3.1
15361,9/5/2023,374,8070,35,8,5,554,24,Apple Pay,Standard,3.3
15362,2/5/2025,428,8122,175,8,4,586,6,Mada,Standard,4.6
15363,2/12/2023,31,6364,87,6,5,366,13,Cash On Delivery,Same Day,4.4
15364,8/1/2023,1,4664,143,11,5,212,30,Apple Pay,Express,4.8
15365,9/1/2023,242,4145,211,17,1,695,18,Visa,Standard,4.8
15366,3/6/2023,225,5251,272,14,2,713,6,Visa,Same Day,3.1
15367,1/15/2024,200,4306,170,11,5,179,15,Cash On Delivery,Express,3
15368,1/10/2024,484,8520,88,16,3,669,20,Cash On Delivery,Standard,3
15369,9/8/2023,407,4205,146,17,2,287,24,Cash On Delivery,Same Day,3.8
15370,9/23/2024,59,7394,160,4,2,473,22,Apple Pay,Same Day,3.1
15371,3/4/2024,121,5136,61,2,1,786,12,Apple Pay,Express,4.8
15372,4/1/2025,80,129,16,8,3,733,21,Cash On Delivery,Same Day,4.3
15373,2/2/2023,203,9203,215,17,4,816,6,Apple Pay,Standard,4
15374,8/21/2024,360,3811,152,15,4,385,2,Apple Pay,Express,4
15375,4/2/2025,233,3524,253,4,3,307,27,Cash On Delivery,Standard,2.5
15376,11/13/2024,366,5234,193,5,5,564,7,Apple Pay,Express,3.1
15377,5/22/2024,270,9514,214,15,4,489,28,Mada,Express,4.7
15378,3/24/2024,74,4827,116,13,5,775,29,Mada,Express,2.7
15379,2/11/2023,181,6533,5,13,4,489,0,Visa,Standard,3.4
15380,9/19/2023,358,2028,67,4,2,663,28,Visa,Same Day,3.5
15381,6/29/2023,282,9935,156,9,1,607,7,Apple Pay,Express,2.9
15382,7/12/2023,117,7487,55,12,5,697,17,Apple Pay,Standard,3.1
15383,12/30/2023,87,6715,85,2,4,494,24,Visa,Same Day,3.7
15384,11/1/2023,347,3765,232,10,1,252,14,Apple Pay,Express,3.7
15385,8/20/2024,286,1105,22,8,1,492,6,Apple Pay,Express,3.3
15386,9/17/2024,495,6859,197,5,2,438,7,Mada,Standard,5
15387,4/20/2023,96,9578,158,13,2,346,27,Cash On Delivery,Same Day,4.7
15388,5/28/2024,34,9244,27,8,3,622,8,Visa,Express,3.7
15389,6/27/2023,169,9210,258,20,1,558,18,Visa,Express,4.2
15390,2/17/2024,291,8790,67,9,1,465,21,Apple Pay,Express,2.5
15391,6/25/2024,145,3723,67,13,1,472,27,Visa,Same Day,3.4
15392,3/27/2024,150,8244,192,4,5,404,14,Visa,Same Day,3.1
15393,12/26/2024,34,9573,93,3,3,622,15,Mada,Standard,4.4
15394,5/14/2024,362,2631,232,18,3,488,11,Visa,Same Day,4.8
15395,6/4/2024,195,3877,23,1,1,233,6,Apple Pay,Express,4
15396,3/11/2023,429,5212,150,2,2,597,7,Mada,Same Day,3.5
15397,12/22/2023,221,6882,199,2,3,490,28,Apple Pay,Standard,3.2
15398,1/17/2024,139,6434,89,19,2,625,3,Cash On Delivery,Same Day,3.9
15399,12/27/2024,333,5509,98,10,1,830,27,Mada,Express,4.8
15400,7/14/2023,258,7130,300,15,2,460,12,Visa,Express,4.4
15401,6/17/2024,226,7193,90,17,3,632,2,Cash On Delivery,Express,2.5
15402,1/24/2024,221,5629,265,11,1,490,28,Mada,Standard,4.9
15403,4/20/2025,219,7063,134,18,1,874,13,Mada,Standard,4
15404,3/17/2023,86,1020,264,7,2,756,14,Visa,Express,4.5
15405,8/12/2023,11,4784,103,1,3,742,5,Mada,Same Day,3.9
15406,3/16/2024,332,3520,209,20,2,465,14,Mada,Express,2.6
15407,8/14/2024,243,6294,168,14,1,329,0,Mada,Express,4.7
15408,3/31/2023,341,4789,215,12,4,674,14,Mada,Same Day,4.4
15409,1/28/2024,394,3733,18,3,1,724,21,Apple Pay,Express,3
15410,10/2/2024,448,9198,45,5,1,781,27,Mada,Standard,4.4
15411,10/12/2023,162,2301,80,17,1,481,25,Mada,Standard,3.3
15412,10/1/2023,8,7970,273,9,4,677,4,Apple Pay,Same Day,4.5
15413,4/25/2024,215,1701,223,4,2,556,9,Cash On Delivery,Standard,4.7
15414,4/2/2025,204,4310,36,12,5,738,6,Cash On Delivery,Express,4
15415,8/24/2023,333,6115,99,5,2,830,22,Cash On Delivery,Same Day,4.7
15416,2/10/2025,115,9922,223,20,3,323,19,Mada,Express,3.8
15417,1/4/2024,50,4155,267,18,1,771,3,Apple Pay,Standard,2.8
15418,10/31/2024,59,8674,138,7,2,473,14,Mada,Express,3.2
15419,1/19/2023,2,283,255,18,1,446,12,Mada,Same Day,4.5
15420,3/26/2024,487,63,40,18,1,703,25,Visa,Express,2.6
15421,2/26/2025,198,8662,237,4,3,747,22,Visa,Same Day,2.7
15422,5/10/2024,80,673,76,2,4,733,15,Cash On Delivery,Standard,2.5
15423,9/8/2024,16,5252,45,1,5,281,28,Cash On Delivery,Standard,3.4
15424,5/29/2023,317,1045,65,18,3,311,0,Cash On Delivery,Same Day,5
15425,9/23/2023,308,577,16,18,4,418,5,Apple Pay,Standard,3.7
15426,11/14/2023,12,9187,154,5,1,436,27,Visa,Standard,3.1
15427,6/9/2023,360,8225,158,10,3,385,15,Visa,Express,4
15428,10/9/2023,334,2773,194,17,2,655,8,Cash On Delivery,Standard,2.7
15429,4/25/2025,165,3688,123,10,5,552,12,Cash On Delivery,Express,2.9
15430,2/15/2025,99,6795,2,19,4,627,14,Mada,Express,3.5
15431,6/22/2024,54,8884,233,2,5,337,18,Apple Pay,Standard,4.8
15432,11/13/2024,97,1245,257,18,4,356,6,Apple Pay,Standard,3.2
15433,11/7/2023,403,3961,7,8,2,351,0,Visa,Express,3.2
15434,10/5/2024,460,9711,184,20,5,288,28,Visa,Express,3.1
15435,2/27/2025,441,3873,28,1,3,511,3,Apple Pay,Same Day,4.4
15436,12/23/2023,418,9667,250,6,1,448,22,Visa,Same Day,4.9
15437,5/18/2024,153,5636,271,19,2,482,28,Apple Pay,Standard,4.3
15438,2/15/2024,351,3708,113,10,3,277,29,Apple Pay,Express,3.7
15439,2/20/2025,177,2886,55,13,1,288,16,Visa,Standard,4.5
15440,9/23/2024,476,699,134,13,4,684,3,Cash On Delivery,Standard,4.4
15441,6/7/2024,210,2347,161,16,4,299,4,Visa,Express,3.7
15442,4/12/2023,371,3343,254,7,5,676,3,Mada,Express,4.6
15443,8/16/2024,103,3065,52,10,5,465,26,Cash On Delivery,Express,3.8
15444,4/24/2023,114,9703,285,8,4,621,1,Apple Pay,Standard,4.1
15445,1/3/2024,314,8501,3,5,2,329,13,Mada,Standard,2.6
15446,10/16/2024,284,1214,128,20,4,163,4,Visa,Standard,2.9
15447,10/15/2024,186,7092,137,6,1,473,2,Apple Pay,Express,3.7
15448,9/16/2023,192,3347,205,17,1,605,7,Apple Pay,Same Day,3.4
15449,3/14/2025,13,2030,155,2,5,590,6,Cash On Delivery,Same Day,5
15450,4/2/2025,311,4703,6,13,3,785,1,Visa,Standard,3.2
15451,5/28/2023,423,7176,158,8,4,608,12,Mada,Express,2.5
15452,4/3/2024,473,7965,103,16,2,572,10,Cash On Delivery,Express,4.6
15453,4/4/2023,374,9138,294,7,2,554,28,Apple Pay,Standard,2.7
15454,6/28/2024,15,3895,201,19,2,658,17,Mada,Same Day,2.5
15455,11/22/2023,105,5797,200,20,1,578,11,Visa,Same Day,3.3
15456,5/30/2024,106,4529,286,5,5,478,1,Apple Pay,Same Day,4.9
15457,4/21/2023,393,1400,206,2,3,791,16,Apple Pay,Same Day,3.9
15458,3/3/2023,213,6414,263,5,1,543,19,Visa,Express,3.7
15459,10/22/2024,437,2258,255,16,1,486,16,Cash On Delivery,Standard,2.7
15460,5/12/2023,77,4170,262,13,2,167,22,Mada,Same Day,3.1
15461,8/12/2023,267,4552,160,2,2,527,5,Mada,Same Day,3.2
15462,8/7/2023,359,3584,218,12,5,316,9,Cash On Delivery,Standard,3.1
15463,6/4/2024,446,3098,71,19,2,754,15,Visa,Same Day,3.3
15464,9/4/2024,220,1514,130,5,4,376,8,Visa,Standard,4.1
15465,5/31/2023,216,1639,284,5,4,285,4,Visa,Same Day,4.9
15466,5/11/2023,317,4759,210,2,3,311,27,Apple Pay,Same Day,3.3
15467,9/14/2024,447,5690,82,12,5,237,29,Cash On Delivery,Standard,4.8
15468,5/26/2024,424,2587,31,3,3,597,1,Apple Pay,Express,3.2
15469,11/15/2023,174,3304,143,3,2,454,24,Cash On Delivery,Standard,3.2
15470,7/18/2024,144,2820,96,19,5,785,26,Visa,Standard,3
15471,1/9/2025,282,7522,164,11,5,607,14,Apple Pay,Standard,2.8
15472,12/2/2024,489,4349,154,1,2,603,26,Visa,Standard,4.6
15473,8/24/2023,143,7686,78,14,3,309,0,Apple Pay,Standard,4.1
15474,10/11/2024,203,2741,152,15,3,816,19,Apple Pay,Standard,2.8
15475,6/19/2023,328,3803,223,8,2,593,9,Mada,Standard,3.5
15476,11/14/2023,429,5664,91,4,4,597,26,Cash On Delivery,Express,3.4
15477,11/16/2023,471,8343,108,4,1,704,18,Cash On Delivery,Same Day,3.3
15478,9/2/2023,59,9774,205,7,2,473,19,Cash On Delivery,Express,4.9
15479,5/5/2024,430,2558,87,13,2,460,29,Cash On Delivery,Same Day,4.5
15480,4/6/2025,265,7127,53,18,4,366,28,Apple Pay,Same Day,4.5
15481,10/19/2023,391,2954,14,13,4,445,8,Apple Pay,Standard,3.8
15482,6/2/2024,398,3905,17,17,4,469,19,Visa,Same Day,3
15483,12/10/2023,476,6519,26,5,1,684,12,Apple Pay,Same Day,4.3
15484,1/19/2023,258,8778,38,14,3,460,14,Apple Pay,Standard,3.8
15485,11/17/2024,449,6616,14,17,1,512,20,Apple Pay,Express,4.2
15486,5/1/2023,203,592,181,9,5,816,27,Apple Pay,Standard,3.1
15487,9/3/2023,335,5375,186,5,2,510,6,Visa,Standard,4.9
15488,1/9/2024,101,7332,104,7,1,720,19,Visa,Express,3.8
15489,4/1/2025,13,6385,86,1,4,590,17,Apple Pay,Express,4.9
15490,7/30/2024,353,8703,218,8,2,442,29,Mada,Standard,3.8
15491,11/9/2024,17,4496,190,10,2,714,25,Apple Pay,Express,4.7
15492,6/25/2024,30,4608,8,11,4,290,5,Mada,Standard,3.8
15493,12/4/2023,481,8473,167,16,4,761,29,Mada,Same Day,3.7
15494,9/8/2024,26,3958,196,1,4,283,17,Cash On Delivery,Standard,4.3
15495,11/9/2023,161,41,192,18,3,508,1,Mada,Same Day,4
15496,5/19/2023,440,1548,69,3,3,655,24,Mada,Standard,4.6
15497,2/3/2025,25,7638,289,6,3,433,1,Mada,Standard,3.1
15498,4/4/2024,430,673,139,5,4,460,22,Visa,Standard,4.1
15499,3/16/2025,156,787,73,14,1,563,24,Cash On Delivery,Same Day,3.2
15500,3/31/2024,27,3015,187,17,4,481,18,Visa,Express,3.4
15501,2/10/2024,490,9914,30,20,4,812,8,Cash On Delivery,Standard,4.6
15502,12/5/2024,64,9327,104,4,1,758,5,Apple Pay,Standard,4.4
15503,3/23/2025,149,6005,10,11,2,615,14,Apple Pay,Standard,2.7
15504,11/20/2023,439,9046,263,11,3,666,6,Visa,Express,2.6
15505,6/10/2023,64,5928,105,12,3,758,16,Apple Pay,Express,3.6
15506,5/27/2023,87,2898,19,6,3,494,6,Cash On Delivery,Standard,3.8
15507,4/6/2023,162,1750,4,18,2,481,20,Apple Pay,Same Day,2.5
15508,8/16/2023,241,1937,131,14,4,623,10,Visa,Standard,3.5
15509,8/16/2023,377,7912,133,9,1,613,16,Cash On Delivery,Same Day,4.6
15510,2/9/2025,365,3213,281,7,3,508,20,Mada,Express,3.2
15511,1/10/2023,78,3167,225,9,2,379,5,Mada,Same Day,2.7
15512,11/6/2024,442,1436,225,14,2,305,2,Cash On Delivery,Express,3.1
15513,9/11/2023,260,8066,275,5,5,287,11,Apple Pay,Standard,3.5
15514,6/15/2024,83,8001,293,17,4,795,25,Cash On Delivery,Standard,4.3
15515,1/21/2025,291,1616,65,12,4,465,21,Cash On Delivery,Standard,3.6
15516,8/22/2024,344,1794,17,6,1,559,13,Cash On Delivery,Express,2.5
15517,1/27/2023,440,5378,9,20,4,655,19,Apple Pay,Same Day,4.7
15518,5/14/2024,403,9710,2,2,2,351,29,Visa,Same Day,3
15519,7/27/2023,118,6536,235,6,5,755,5,Cash On Delivery,Standard,2.8
15520,5/19/2024,92,3237,209,14,3,712,25,Cash On Delivery,Express,3.1
15521,9/6/2024,361,1185,56,1,4,746,19,Mada,Standard,4.6
15522,2/15/2024,467,3119,275,20,4,319,15,Visa,Express,3
15523,4/17/2023,176,3259,218,20,5,607,4,Mada,Same Day,3.1
15524,4/5/2024,98,177,12,7,3,424,1,Cash On Delivery,Express,3
15525,10/13/2024,387,1641,149,19,1,600,10,Apple Pay,Same Day,3.3
15526,11/1/2023,99,6174,28,17,4,627,26,Visa,Same Day,3.7
15527,7/30/2024,460,9552,4,20,2,288,13,Visa,Express,3.2
15528,12/20/2024,39,4763,250,4,2,450,9,Cash On Delivery,Express,2.9
15529,4/24/2024,454,9784,62,6,4,418,27,Visa,Same Day,3.6
15530,10/19/2024,195,3137,275,14,5,233,0,Cash On Delivery,Standard,3.5
15531,12/15/2023,389,6277,168,10,4,663,27,Visa,Standard,4.6
15532,7/22/2024,460,5367,180,11,2,288,21,Visa,Standard,3.8
15533,1/12/2025,211,7472,277,19,3,566,7,Cash On Delivery,Standard,3.6
15534,9/2/2024,496,6548,194,1,1,556,0,Apple Pay,Same Day,3.9
15535,9/13/2023,445,343,78,13,4,234,9,Visa,Standard,4.4
15536,6/25/2024,490,5392,232,20,2,812,6,Cash On Delivery,Express,3.8
15537,9/15/2024,240,2375,181,3,2,665,26,Visa,Standard,4.9
15538,1/4/2024,360,1655,187,19,2,385,0,Visa,Same Day,4.5
15539,6/29/2023,268,6874,217,20,3,537,28,Visa,Express,4.4
15540,4/18/2025,489,4095,227,18,1,603,1,Cash On Delivery,Standard,3.5
15541,8/28/2024,471,3521,188,17,1,704,7,Cash On Delivery,Express,4.1
15542,1/17/2025,304,2324,136,10,2,688,23,Mada,Standard,4.7
15543,2/10/2024,256,3661,101,9,5,546,9,Apple Pay,Same Day,3.3
15544,8/13/2023,18,6673,225,17,4,744,20,Cash On Delivery,Same Day,3.9
15545,8/24/2023,456,5065,26,3,5,330,16,Visa,Same Day,3.7
15546,8/21/2024,453,3103,122,11,5,274,14,Apple Pay,Express,3.5
15547,11/19/2024,213,6955,10,20,3,543,15,Apple Pay,Same Day,2.9
15548,8/11/2024,308,5738,172,2,3,418,23,Apple Pay,Standard,3.1
15549,9/13/2023,408,1862,120,6,3,504,8,Visa,Express,3.5
15550,3/29/2025,373,450,221,2,1,337,15,Apple Pay,Express,3.6
15551,5/11/2024,422,2504,73,12,4,510,27,Visa,Same Day,3.8
15552,1/1/2025,280,1066,167,7,1,589,16,Apple Pay,Standard,2.8
15553,7/17/2023,479,9480,150,12,3,553,2,Cash On Delivery,Same Day,4.7
15554,10/4/2024,61,6146,106,4,1,692,8,Visa,Standard,4.4
15555,9/25/2023,330,9437,58,4,4,456,3,Mada,Standard,3.2
15556,7/21/2024,173,1036,33,5,5,444,13,Mada,Express,3.1
15557,4/16/2023,290,4694,298,7,5,236,28,Cash On Delivery,Express,5
15558,1/9/2024,455,9913,75,4,5,353,3,Mada,Express,4.6
15559,9/17/2024,110,2954,46,8,5,166,5,Visa,Same Day,3.8
15560,10/17/2024,500,7266,141,9,4,373,25,Mada,Same Day,2.9
15561,9/14/2024,240,2333,175,16,3,665,27,Cash On Delivery,Standard,2.9
15562,1/22/2025,167,8022,54,8,2,457,6,Apple Pay,Same Day,4.8
15563,10/30/2024,318,9375,2,10,3,383,9,Cash On Delivery,Express,2.6
15564,9/5/2024,379,6268,113,16,1,422,8,Cash On Delivery,Express,4.2
15565,4/15/2024,304,3937,173,16,4,688,19,Mada,Same Day,3.8
15566,12/15/2023,326,6703,231,11,5,688,16,Mada,Express,4
15567,2/6/2025,350,7927,187,3,4,743,27,Apple Pay,Standard,3.2
15568,1/15/2024,252,7546,36,13,4,611,19,Visa,Standard,3.4
15569,12/5/2023,315,2680,45,2,3,442,23,Cash On Delivery,Standard,4
15570,3/31/2025,433,2055,10,20,1,252,23,Mada,Express,3
15571,10/4/2023,240,1371,32,16,5,665,14,Visa,Standard,4.4
15572,6/2/2023,318,4217,247,8,2,383,2,Apple Pay,Standard,3.3
15573,1/14/2025,287,1956,155,5,2,482,8,Apple Pay,Standard,2.5
15574,5/5/2023,416,3305,211,9,5,538,2,Mada,Standard,3.4
15575,4/17/2023,320,1592,82,15,2,420,26,Cash On Delivery,Same Day,4.6
15576,1/3/2024,283,1240,60,12,5,618,6,Apple Pay,Express,4.6
15577,12/16/2024,486,7126,249,15,2,635,21,Mada,Standard,3.2
15578,6/9/2024,247,802,169,8,5,597,10,Apple Pay,Standard,3.4
15579,6/28/2023,236,5002,196,12,3,324,2,Mada,Standard,4
15580,2/26/2025,325,6715,195,17,5,352,17,Apple Pay,Standard,4.6
15581,12/7/2024,36,7092,151,14,4,356,30,Apple Pay,Express,3.7
15582,4/14/2025,39,7758,9,5,3,450,13,Cash On Delivery,Same Day,4.4
15583,6/23/2024,426,4541,298,11,3,638,25,Cash On Delivery,Same Day,4.6
15584,10/29/2023,58,4368,199,5,5,337,29,Cash On Delivery,Standard,4.5
15585,11/25/2023,393,1185,73,14,2,791,14,Cash On Delivery,Same Day,3.8
15586,9/22/2024,237,2178,172,4,5,482,7,Cash On Delivery,Express,4.5
15587,1/16/2025,300,707,79,5,5,559,0,Cash On Delivery,Express,2.6
15588,8/4/2024,104,5523,97,16,4,207,8,Mada,Standard,4.7
15589,12/7/2023,323,5954,186,14,3,385,3,Visa,Same Day,3.6
15590,1/18/2024,413,711,258,11,4,252,9,Cash On Delivery,Standard,5
15591,11/5/2023,376,239,295,4,4,676,20,Mada,Standard,3
15592,1/3/2024,89,7112,59,12,1,690,10,Apple Pay,Same Day,3.1
15593,10/4/2024,16,138,43,1,5,281,23,Cash On Delivery,Same Day,3.3
15594,5/5/2023,497,4127,102,2,1,290,13,Apple Pay,Same Day,2.6
15595,3/7/2025,483,3225,262,10,2,619,8,Cash On Delivery,Standard,2.7
15596,11/4/2023,384,559,261,12,4,417,15,Visa,Express,3
15597,1/29/2023,368,5877,76,10,1,431,0,Cash On Delivery,Express,4.5
15598,8/15/2024,290,2766,96,15,2,236,0,Cash On Delivery,Standard,2.5
15599,6/22/2024,294,7372,241,12,4,356,15,Visa,Same Day,3
15600,6/20/2023,181,6629,159,6,3,489,9,Visa,Same Day,4.1
15601,12/1/2024,333,9269,43,19,2,830,18,Visa,Standard,3.2
15602,2/27/2025,41,8476,179,16,4,250,7,Mada,Same Day,4.5
15603,11/12/2023,287,5293,219,1,3,482,20,Visa,Express,3.7
15604,7/9/2023,102,8586,57,2,4,433,3,Mada,Standard,4.9
15605,8/21/2024,280,2207,152,11,2,589,4,Apple Pay,Same Day,4.4
15606,10/6/2023,485,2894,81,4,3,452,20,Visa,Express,3.9
15607,4/3/2025,450,2399,35,1,1,398,25,Visa,Same Day,2.7
15608,1/3/2025,404,8752,163,13,5,850,23,Mada,Same Day,3.2
15609,6/11/2023,112,8625,175,2,3,649,17,Cash On Delivery,Express,3.4
15610,10/17/2023,128,7327,129,13,3,369,10,Apple Pay,Express,4
15611,5/24/2023,472,2115,110,10,1,420,7,Mada,Express,2.9
15612,2/3/2024,324,6454,69,15,1,442,28,Visa,Express,2.9
15613,11/5/2023,47,1056,110,5,2,242,6,Cash On Delivery,Express,4.8
15614,2/12/2024,25,1711,78,4,3,433,7,Apple Pay,Standard,3.8
15615,2/23/2024,176,3432,86,3,1,607,18,Cash On Delivery,Express,4.9
15616,10/12/2023,468,8283,91,4,4,518,27,Cash On Delivery,Express,3
15617,1/30/2024,400,1170,58,12,1,307,9,Apple Pay,Express,4.8
15618,1/22/2025,22,1435,164,6,1,647,18,Apple Pay,Express,4.5
15619,9/1/2024,32,7883,256,11,5,583,0,Visa,Same Day,4.4
15620,1/4/2023,460,9,271,11,4,288,9,Apple Pay,Express,3.8
15621,8/27/2023,282,722,201,4,1,607,20,Cash On Delivery,Express,4.2
15622,8/27/2024,161,9661,264,15,3,508,24,Mada,Standard,4.8
15623,9/25/2023,124,1480,32,15,1,343,2,Visa,Express,2.6
15624,6/4/2024,204,8005,136,9,3,738,0,Mada,Same Day,4.8
15625,10/23/2024,71,5236,198,19,1,358,25,Apple Pay,Standard,4.8
15626,8/16/2023,499,1280,42,20,1,841,29,Apple Pay,Same Day,3.8
15627,11/2/2024,301,2437,76,9,1,723,15,Cash On Delivery,Same Day,4.6
15628,10/19/2024,92,572,275,6,2,712,16,Apple Pay,Standard,3.8
15629,6/19/2024,223,644,210,10,1,204,27,Mada,Same Day,4
15630,3/5/2024,45,8616,232,16,2,624,3,Visa,Standard,2.5
15631,1/16/2025,173,2241,292,14,5,444,8,Visa,Standard,3.5
15632,10/24/2023,284,3975,222,12,5,163,0,Visa,Same Day,2.9
15633,8/17/2023,227,5219,264,6,4,520,25,Apple Pay,Same Day,2.9
15634,7/9/2023,198,742,141,16,5,747,9,Mada,Express,2.8
15635,3/29/2025,396,4303,97,13,1,423,4,Apple Pay,Same Day,4.1
15636,5/1/2024,345,3583,162,15,5,341,7,Mada,Same Day,3.8
15637,6/22/2024,335,6527,227,10,2,510,10,Mada,Express,4.1
15638,2/6/2025,272,4466,98,18,1,356,12,Apple Pay,Same Day,4.3
15639,12/13/2024,359,6716,52,11,5,316,30,Mada,Standard,2.7
15640,11/2/2024,91,1562,205,8,4,636,7,Apple Pay,Same Day,2.7
15641,9/20/2023,52,5316,281,19,2,741,15,Apple Pay,Same Day,4.4
15642,4/6/2024,435,1280,278,12,2,576,17,Apple Pay,Express,3.6
15643,7/19/2024,170,375,212,9,2,507,3,Apple Pay,Same Day,4.8
15644,1/9/2024,77,4928,257,18,5,167,29,Cash On Delivery,Express,4.5
15645,1/12/2024,69,6858,78,20,4,674,28,Visa,Express,3.8
15646,12/13/2023,236,9738,131,17,3,324,11,Visa,Standard,3.3
15647,5/20/2024,449,9787,170,14,5,512,9,Visa,Same Day,4.2
15648,7/18/2023,105,9650,274,3,1,578,5,Mada,Same Day,3.5
15649,3/19/2025,454,9736,74,2,2,418,10,Apple Pay,Same Day,4.7
15650,10/24/2024,276,7417,193,12,1,643,8,Cash On Delivery,Same Day,3
15651,2/13/2024,404,6292,274,9,5,850,8,Cash On Delivery,Express,3.6
15652,1/13/2025,466,8983,142,10,2,457,25,Cash On Delivery,Express,3
15653,9/8/2023,236,9101,35,9,1,324,10,Apple Pay,Same Day,4.7
15654,12/23/2023,145,523,191,6,3,472,6,Cash On Delivery,Same Day,3
15655,12/10/2023,220,4515,168,10,4,376,6,Apple Pay,Same Day,4.7
15656,10/22/2024,396,5885,153,7,2,423,27,Visa,Standard,3
15657,8/18/2023,325,5656,34,17,4,352,27,Visa,Standard,3.2
15658,3/30/2025,327,3147,191,3,5,464,22,Cash On Delivery,Same Day,4.3
15659,11/8/2023,4,4226,84,14,2,544,14,Mada,Express,3.9
15660,10/17/2023,200,4890,221,19,4,179,14,Visa,Standard,2.6
15661,4/11/2024,329,2472,263,5,2,762,24,Cash On Delivery,Same Day,2.7
15662,12/25/2024,459,589,133,2,1,541,26,Cash On Delivery,Same Day,3.5
15663,4/18/2023,97,1685,236,13,5,356,3,Visa,Standard,3.5
15664,10/23/2024,32,5097,100,6,5,583,23,Apple Pay,Standard,4.7
15665,5/5/2024,493,6128,131,15,3,682,23,Mada,Standard,4
15666,6/2/2023,485,9253,287,4,3,452,18,Cash On Delivery,Same Day,3.3
15667,5/25/2024,24,5788,245,11,2,804,20,Cash On Delivery,Standard,4.6
15668,3/12/2024,453,3892,205,4,2,274,11,Visa,Express,4.8
15669,10/15/2023,175,4252,70,2,4,329,25,Apple Pay,Express,2.7
15670,11/30/2023,255,1082,142,6,4,621,9,Visa,Same Day,4.2
15671,1/13/2023,134,4725,290,3,5,419,29,Visa,Express,2.7
15672,1/28/2025,125,961,145,3,3,365,14,Apple Pay,Express,4.4
15673,3/5/2023,290,5546,13,20,5,236,4,Apple Pay,Same Day,3.8
15674,11/24/2023,252,2336,295,10,3,611,16,Cash On Delivery,Express,2.8
15675,5/15/2024,439,3248,199,12,3,666,4,Apple Pay,Standard,4.3
15676,1/16/2023,84,9856,36,8,1,593,26,Mada,Same Day,3.8
15677,1/12/2024,113,7774,73,18,5,363,27,Apple Pay,Same Day,3.2
15678,8/10/2023,434,365,253,16,4,759,4,Visa,Express,3.1
15679,11/13/2024,125,1651,29,2,5,365,22,Visa,Same Day,3.5
15680,12/22/2024,117,1175,205,13,4,697,27,Mada,Express,2.8
15681,3/25/2023,143,6171,198,16,5,309,3,Apple Pay,Express,4.3
15682,12/4/2024,408,3463,8,7,4,504,9,Cash On Delivery,Express,3.6
15683,2/17/2023,193,6442,131,2,4,440,1,Apple Pay,Express,4.1
15684,3/1/2023,276,5470,241,14,1,643,1,Visa,Standard,3
15685,2/15/2025,462,3574,144,6,2,612,18,Apple Pay,Standard,3.3
15686,3/9/2023,121,4655,142,2,5,786,0,Cash On Delivery,Same Day,4.9
15687,2/12/2025,426,4364,114,20,3,638,29,Visa,Standard,4
15688,12/27/2023,121,7984,84,6,3,786,26,Visa,Express,4.9
15689,6/17/2023,60,430,132,19,1,328,19,Cash On Delivery,Standard,4.6
15690,11/23/2024,209,6932,150,18,3,490,26,Mada,Same Day,2.7
15691,4/14/2023,438,8608,70,13,2,607,27,Mada,Express,2.9
15692,12/9/2023,300,8680,287,1,1,559,1,Mada,Same Day,3.6
15693,2/12/2024,79,6172,233,12,3,391,16,Visa,Same Day,3.1
15694,4/13/2025,244,8746,152,9,1,503,1,Mada,Same Day,3.7
15695,5/17/2024,311,1672,196,18,4,785,6,Cash On Delivery,Express,2.7
15696,2/24/2024,443,6246,33,5,3,641,17,Cash On Delivery,Standard,3.8
15697,3/28/2024,394,6090,194,13,3,724,25,Cash On Delivery,Express,3.6
15698,2/21/2023,293,2401,250,15,1,316,25,Visa,Standard,2.7
15699,6/6/2024,252,1598,89,15,5,611,8,Mada,Express,3.1
15700,1/22/2023,137,8539,288,7,2,247,14,Apple Pay,Express,3.9
